id	tvsc.num	tvsc.neg.score	tvsc.neg.p.value	tvsc.neg.fdr	tvsc.neg.rank	tvsc.neg.goodsgrna	tvsc.neg.lfc	tvsc.pos.score	tvsc.pos.p.value	tvsc.pos.fdr	tvsc.pos.rank	tvsc.pos.goodsgrna	tvsc.pos.lfc	tvsp.num	tvsp.neg.score	tvsp.neg.p.value	tvsp.neg.fdr	tvsp.neg.rank	tvsp.neg.goodsgrna	tvsp.neg.lfc	tvsp.pos.score	tvsp.pos.p.value	tvsp.pos.fdr	tvsp.pos.rank	tvsp.pos.goodsgrna	tvsp.pos.lfc	tvsc.enriched	tvsc.depleted	tvsp.enriched	tvsp.depleted	sig.enriched	sig.depleted	sig
2310022B05Rik	5	0.32278	0.40475	1	7133	1	0.057124	0.53524	0.67744	1	10873	2	0.057124	5	0.32576	0.46082	1	7107	1	0.20512	0.048745	0.1348	0.89235	2747	2	0.20512	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tnfaip3	4	0.32287	0.36314	1	7134	1	-0.047503	0.79649	0.79676	1	13852	1	-0.047503	4	0.56629	0.5818	1	9803	1	0.16175	0.69214	0.70947	1	12617	1	0.16175	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Psmb1	5	0.3229	0.40482	1	7135	1	2.3998	7.6077e-07	2.956e-06	0.001159	47	4	2.3998	5	0.0017851	0.0072038	0.186388	700	4	-0.78262	0.35838	0.51695	1	8918	1	-0.78262	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Chd5	5	0.32303	0.40488	1	7136	1	-0.10572	0.53105	0.67363	1	10800	2	-0.10572	5	0.74977	0.75105	1	12507	1	0.22988	0.046413	0.13076	0.886062	2682	2	0.22988	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Prnp	5	0.32311	0.40493	1	7137	1	0.033154	0.49709	0.64258	1	10224	2	0.033154	5	0.98022	0.98036	1	17686	0	0.3311	0.079873	0.18745	0.949691	3591	3	0.3311	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Aldh8a1	5	0.32319	0.40498	1	7138	1	-0.10094	0.8864	0.88688	1	15497	0	-0.10094	5	0.35049	0.48776	1	7527	2	-0.17208	0.46053	0.60851	1	10291	2	-0.17208	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Syngr3	5	0.32327	0.40503	1	7139	1	0.23881	0.17814	0.34209	1	5205	2	0.23881	5	0.63063	0.65675	1	10592	1	0.19442	0.17156	0.33197	1	5988	3	0.19442	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Papolb	5	0.32336	0.40507	1	7140	1	0.23014	0.47956	0.62677	1	9929	1	0.23014	5	0.28771	0.41983	1	6498	2	-0.07437	0.9705	0.97061	1	16960	0	-0.07437	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Erp27	5	0.32344	0.40513	1	7141	1	-0.16684	0.95772	0.95793	1	17222	0	-0.16684	5	0.70024	0.70821	1	11623	1	0.30221	0.088998	0.20251	0.961994	3848	3	0.30221	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Slc12a8	5	0.32377	0.40534	1	7142	1	0.26541	0.22569	0.40642	1	6170	2	0.26541	5	0.74767	0.74911	1	12469	1	0.11812	0.24239	0.41599	1	7337	2	0.11812	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Plp2	5	0.32381	0.40536	1	7143	1	0.022802	0.30137	0.47071	1	7181	1	0.022802	5	0.55651	0.60997	1	9697	1	0.13033	0.50023	0.64476	1	10817	1	0.13033	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Reep2	5	0.32397	0.40547	1	7144	1	0.10662	0.77825	0.79886	1	13551	1	0.10662	5	0.70231	0.70987	1	11651	1	0.36222	0.0086018	0.030825	0.701924	806	4	0.36222	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Fam19a4	4	0.32398	0.36393	1	7145	1	-0.28056	0.97651	0.97674	1	17713	0	-0.28056	4	0.80788	0.80785	1	13646	0	0.18196	0.16253	0.28988	0.996903	5758	2	0.18196	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zfp101	5	0.32409	0.40554	1	7146	1	0.19848	0.03427	0.10123	0.823789	2215	1	0.19848	5	0.5303	0.5948	1	9406	1	-0.072001	0.021492	0.067316	0.817271	1503	2	-0.072001	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nudc	5	0.32422	0.40562	1	7147	1	0.83864	0.0031301	0.013412	0.252642	962	4	0.83864	5	0.13436	0.25524	1	4182	2	-0.16297	0.77213	0.79222	1	13424	1	-0.16297	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sox10	5	0.32426	0.40564	1	7148	1	0.0042307	0.92613	0.92644	1	16411	0	0.0042307	5	0.87815	0.87861	1	15075	0	-0.1042	0.73965	0.77219	1	13097	1	-0.1042	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dnmt3a	5	0.32434	0.40568	1	7149	1	-0.050727	0.69021	0.74979	1	12436	1	-0.050727	5	0.92254	0.92287	1	16145	0	0.14743	0.066662	0.16539	0.935086	3222	2	0.14743	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Acot8	5	0.32455	0.4058	1	7150	1	0.043608	0.52806	0.67087	1	10745	2	0.043608	5	0.095699	0.20397	1	3502	1	-0.077331	0.97238	0.97248	1	17016	0	-0.077331	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm166	5	0.32463	0.40584	1	7151	1	-0.0166	0.88892	0.88942	1	15565	0	-0.0166	5	0.78673	0.78726	1	13216	0	-0.011408	0.7506	0.77872	1	13210	1	-0.011408	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tulp2	5	0.32467	0.40588	1	7152	1	-0.03122	0.80948	0.81998	1	14063	1	-0.03122	5	0.22468	0.35182	1	5511	1	-0.018035	0.92124	0.92159	1	15836	0	-0.018035	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Fancc	5	0.32475	0.40593	1	7153	1	0.03854	0.27723	0.45014	1	6832	2	0.03854	5	0.54234	0.60163	1	9539	1	0.082238	0.81819	0.82485	1	13993	1	0.082238	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gpr26	5	0.32483	0.40597	1	7154	1	0.069714	0.37983	0.53849	1	8358	2	0.069714	5	0.97037	0.97048	1	17389	0	0.14209	0.025279	0.077425	0.82691	1705	2	0.14209	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Poli	4	0.32515	0.36477	1	7155	1	0.63274	0.012039	0.039743	0.502163	1443	3	0.63274	4	0.6429	0.64554	1	10759	1	0.69843	0.0022534	0.0080476	0.44387	374	3	0.69843	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Lysmd1	5	0.32549	0.40636	1	7156	1	0.13937	0.85645	0.85759	1	14870	1	0.13937	5	0.26972	0.40035	1	6215	1	0.37411	0.061555	0.1568	0.925972	3083	3	0.37411	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccnl2	5	0.32565	0.40646	1	7157	1	0.11906	0.67889	0.74427	1	12319	1	0.11906	5	0.55065	0.60649	1	9639	1	0.089611	0.52326	0.66615	1	11190	2	0.089611	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zp3r	5	0.32577	0.40653	1	7158	1	-0.23849	0.82798	0.83386	1	14373	1	-0.23849	5	0.62393	0.65227	1	10486	1	-0.087567	0.67898	0.73981	1	12497	1	-0.087567	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Btbd10	5	0.3259	0.40661	1	7159	1	-0.21553	0.88023	0.88071	1	15364	0	-0.21553	5	0.45642	0.55582	1	8735	1	-0.08589	0.92266	0.92299	1	15865	0	-0.08589	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm4884	1	0.32593	0.32606	1	7160	0	-0.12166	0.67407	0.67426	1	12266	0	-0.12166	1	0.8733	0.87373	1	14978	0	0.49064	0.1267	0.12664	0.881642	4839	1	0.49064	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ctf1	5	0.32594	0.40663	1	7161	1	0.048526	0.82879	0.8345	1	14386	1	0.048526	5	0.76783	0.76828	1	12843	1	0.30105	0.074942	0.17924	0.945713	3451	3	0.30105	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dynlt3	5	0.32602	0.40667	1	7162	1	-0.055629	0.97083	0.97095	1	17567	0	-0.055629	5	0.0088042	0.029331	0.440171	1201	4	-0.30078	0.52753	0.67016	1	11262	1	-0.30078	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Opa3	5	0.32614	0.40673	1	7163	1	0.14898	0.83439	0.83896	1	14492	1	0.14898	5	0.096145	0.20476	1	3513	2	0.017544	0.36293	0.52103	1	8973	2	0.017544	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Accs	5	0.32626	0.40681	1	7164	1	0.24869	0.82653	0.83275	1	14349	1	0.24869	5	0.6681	0.68329	1	11122	1	0.1947	0.096786	0.2152	0.970516	4049	3	0.1947	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pfn2	4	0.32632	0.36558	1	7165	1	0.2504	0.31632	0.45614	1	7386	1	0.2504	4	0.53127	0.55559	1	9419	1	0.076573	0.2841	0.4205	1	7925	2	0.076573	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ssbp3	5	0.32635	0.40685	1	7166	1	-0.0054759	0.29976	0.46936	1	7156	1	-0.0054759	5	0.97351	0.9736	1	17489	0	0.29962	0.15546	0.30773	1	5572	3	0.29962	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Wfdc13	5	0.32639	0.40688	1	7167	1	0.050231	0.65439	0.73302	1	12052	1	0.050231	5	0.17203	0.29564	1	4698	2	-0.13041	0.26171	0.4326	1	7600	1	-0.13041	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Capn11	5	0.32667	0.40704	1	7168	1	-0.17223	0.89847	0.89888	1	15778	0	-0.17223	5	0.71365	0.71926	1	11848	1	-0.022956	0.96423	0.9644	1	16803	0	-0.022956	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Inpp1	5	0.32704	0.40727	1	7169	1	0.021889	0.8717	0.87212	1	15185	1	0.021889	5	0.7943	0.79474	1	13369	0	0.27321	0.13859	0.28155	0.993879	5138	3	0.27321	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rfx3	5	0.32712	0.40732	1	7170	1	0.1339	0.5718	0.69917	1	11321	1	0.1339	5	0.091973	0.19729	1	3420	3	-0.40687	0.45051	0.59948	1	10164	1	-0.40687	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Xrcc4	5	0.32716	0.40735	1	7171	1	0.13374	0.039948	0.11568	0.871455	2385	2	0.13374	5	0.11489	0.23451	1	3887	2	-0.36008	0.68763	0.74419	1	12580	1	-0.36008	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Wdfy4	5	0.3272	0.40737	1	7172	1	0.67497	0.039844	0.11541	0.871455	2378	3	0.67497	5	0.89278	0.89322	1	15412	0	0.38202	0.025618	0.078381	0.82691	1724	3	0.38202	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Slc31a1	5	0.32725	0.4074	1	7173	1	0.12579	0.25434	0.43064	1	6516	1	0.12579	5	0.1281	0.24856	1	4087	2	-0.22853	0.22195	0.39834	1	7076	2	-0.22853	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
E2f6	5	0.32729	0.40741	1	7174	1	0.084732	0.89484	0.89531	1	15690	0	0.084732	5	0.35865	0.49654	1	7668	1	0.096442	0.26671	0.43698	1	7677	2	0.096442	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cpeb3	5	0.32733	0.40744	1	7175	1	-0.15274	0.8757	0.87618	1	15264	0	-0.15274	5	0.98661	0.98667	1	17868	0	0.32547	0.010493	0.036334	0.727214	915	4	0.32547	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zfyve1	5	0.32737	0.40747	1	7176	1	0.54932	0.078909	0.1874	1	3160	3	0.54932	5	0.91378	0.91412	1	15915	0	0.43993	0.043766	0.12516	0.881602	2581	3	0.43993	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Arl16	5	0.32765	0.40765	1	7177	1	0.28412	0.18723	0.35551	1	5374	3	0.28412	5	0.54366	0.60241	1	9562	1	0.25674	0.038713	0.11249	0.868511	2357	4	0.25674	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Arhgap12	5	0.32818	0.40795	1	7178	1	-0.17671	0.6639	0.73726	1	12165	1	-0.17671	5	0.89941	0.8998	1	15574	0	0.36028	0.06442	0.16169	0.930543	3163	3	0.36028	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Fam72a	5	0.32835	0.40805	1	7179	1	0.16469	0.71493	0.76228	1	12722	1	0.16469	5	0.93834	0.93858	1	16549	0	0.48502	0.041575	0.11973	0.875882	2487	3	0.48502	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Mylk3	4	0.32835	0.36704	1	7180	1	-0.011692	0.85307	0.85304	1	14811	0	-0.011692	4	0.24083	0.35902	1	5753	1	-0.031976	0.36333	0.50531	1	8980	2	-0.031976	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rab1b	5	0.32855	0.40817	1	7181	1	-0.092286	0.93041	0.9307	1	16524	0	-0.092286	5	0.36881	0.50765	1	7846	1	-0.066872	0.1445	0.29076	0.996903	5296	2	-0.066872	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
B3galtl	5	0.32867	0.40826	1	7182	1	-0.069215	0.59607	0.70851	1	11516	1	-0.069215	5	0.54041	0.60054	1	9516	1	0.12115	0.38311	0.53897	1	9263	2	0.12115	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Slc27a3	5	0.32871	0.40828	1	7183	1	0.15551	0.51705	0.66071	1	10556	2	0.15551	5	0.098439	0.20888	1	3562	1	0.29108	0.12207	0.25554	0.988991	4705	3	0.29108	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r4	5	0.32916	0.40856	1	7184	1	0.12322	0.13576	0.27793	1	4337	2	0.12322	5	0.37781	0.51757	1	8020	2	-0.096145	0.60365	0.70593	1	11889	1	-0.096145	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Defb12	5	0.32929	0.40863	1	7185	1	-0.26165	0.95807	0.95828	1	17232	0	-0.26165	5	0.025754	0.071686	0.708991	1814	3	-0.36734	0.95002	0.95025	1	16449	0	-0.36734	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Slc5a6	5	0.32941	0.40869	1	7186	1	0.20854	0.87231	0.87274	1	15193	1	0.20854	5	0.53017	0.59473	1	9405	1	0.44024	0.092954	0.20896	0.964276	3958	3	0.44024	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pvrl1	5	0.32953	0.40875	1	7187	1	0.21355	0.15585	0.30895	1	4723	2	0.21355	5	0.8295	0.82992	1	14093	0	0.35816	0.045016	0.12828	0.882177	2645	4	0.35816	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ube2z	5	0.32973	0.40889	1	7188	1	0.59036	0.12206	0.25657	1	4049	3	0.59036	5	0.16971	0.29321	1	4664	2	0.056716	0.87484	0.87533	1	14926	0	0.056716	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tnfsf10	5	0.32977	0.40891	1	7189	1	-0.0059806	0.80316	0.81542	1	13971	1	-0.0059806	5	0.27155	0.40233	1	6241	1	0.09707	0.7901	0.80422	1	13641	1	0.09707	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Lin7a	8	0.32987	0.47405	1	7190	2	0.033671	0.57536	0.76454	1	11354	2	0.033671	8	0.93485	0.93494	1	16462	0	0.29335	0.069854	0.20409	0.962759	3313	5	0.29335	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sfmbt2	5	0.32994	0.40901	1	7191	1	0.41371	0.10553	0.23061	1	3696	3	0.41371	5	0.32209	0.45676	1	7049	2	-0.115	0.072657	0.17537	0.943705	3389	2	-0.115	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Acvrl1	5	0.33006	0.40907	1	7192	1	-0.026156	0.62653	0.72093	1	11783	1	-0.026156	5	0.067189	0.1519	0.96926	2830	3	-0.30355	0.99461	0.99461	1	17718	0	-0.30355	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Kdr	5	0.3301	0.4091	1	7193	1	-0.025915	0.37105	0.5308	1	8241	2	-0.025915	5	0.35829	0.49616	1	7662	2	-0.066711	0.36061	0.51894	1	8946	2	-0.066711	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sema4d	4	0.33011	0.36829	1	7194	1	0.049534	0.11033	0.23293	1	3792	1	0.049534	4	0.014909	0.040218	0.521953	1496	3	-0.36895	0.9934	0.99342	1	17654	0	-0.36895	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Podxl	5	0.33034	0.40924	1	7195	1	0.1761	0.81304	0.82262	1	14120	1	0.1761	5	0.29211	0.42454	1	6570	2	0.2371	0.19097	0.36076	1	6462	3	0.2371	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Klhl3	5	0.33039	0.40926	1	7196	1	-0.012396	0.72086	0.76539	1	12795	1	-0.012396	5	0.71919	0.72387	1	11930	1	-0.097642	0.67732	0.739	1	12478	1	-0.097642	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tra2a	5	0.33043	0.40929	1	7197	1	0.45235	0.12959	0.26835	1	4205	3	0.45235	5	0.090556	0.1948	1	3391	3	-0.29811	0.92072	0.92108	1	15826	0	-0.29811	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tescl	5	0.33063	0.40941	1	7198	1	0.10933	0.24171	0.42	1	6366	2	0.10933	5	0.27832	0.40969	1	6349	2	0.017964	0.25331	0.42537	1	7490	1	0.017964	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rab15	5	0.33075	0.40948	1	7199	1	0.21475	0.46846	0.61682	1	9743	2	0.21475	5	0.20402	0.3298	1	5206	2	0.21436	0.20504	0.38134	1	6799	3	0.21436	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Itga1	5	0.33087	0.40957	1	7200	1	-0.094895	0.98908	0.98915	1	18059	0	-0.094895	5	0.16643	0.28968	1	4622	2	0.02838	0.40701	0.56047	1	9582	2	0.02838	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Mcm6	5	0.331	0.40965	1	7201	1	1.4471	0.0006485	0.0029455	0.099931	532	4	1.4471	5	7.0084e-05	0.00032274	0.031129	189	5	-0.73446	0.99993	0.99993	1	18303	0	-0.73446	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Wash	5	0.33112	0.40971	1	7202	1	0.33984	0.15464	0.30712	1	4705	3	0.33984	5	0.018615	0.057187	0.627413	1637	3	-0.5549	0.76969	0.79062	1	13395	1	-0.5549	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700020L24Rik	5	0.33116	0.40974	1	7203	1	0.19005	0.38141	0.53985	1	8377	2	0.19005	5	0.10323	0.21739	1	3674	3	-0.26462	0.36336	0.52141	1	8981	2	-0.26462	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dhrs9	5	0.33128	0.4098	1	7204	1	0.12593	0.28105	0.4534	1	6890	1	0.12593	5	0.77954	0.78006	1	13060	0	0.39024	0.012479	0.042118	0.75802	1017	4	0.39024	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Erbb2	5	0.33144	0.40989	1	7205	1	0.30431	0.21246	0.39206	1	5923	3	0.30431	5	0.046613	0.11297	0.882951	2317	3	-0.42427	0.99867	0.99865	1	18007	0	-0.42427	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vstm2l	5	0.33152	0.40995	1	7206	1	0.075539	0.54822	0.68946	1	11107	2	0.075539	5	0.50864	0.583	1	9183	1	0.36518	0.028775	0.086814	0.845281	1863	3	0.36518	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tbkbp1	5	0.33161	0.40998	1	7207	1	0.093509	0.51881	0.66238	1	10584	2	0.093509	5	0.38877	0.52365	1	8143	1	0.31865	0.029349	0.088281	0.845281	1897	3	0.31865	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tcp11l2	5	0.33181	0.41011	1	7208	1	0.26335	0.49755	0.64297	1	10230	2	0.26335	5	0.92272	0.92306	1	16154	0	0.078964	0.62406	0.71454	1	12044	1	0.078964	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gimap5	5	0.33193	0.41018	1	7209	1	0.0068028	0.8341	0.83872	1	14482	1	0.0068028	5	0.98857	0.98861	1	17930	0	0.339	0.019451	0.061736	0.803232	1404	4	0.339	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Syce2	5	0.33197	0.41021	1	7210	1	0.43978	0.15598	0.30915	1	4726	3	0.43978	5	0.33331	0.46908	1	7239	2	0.17509	0.33827	0.49931	1	8626	2	0.17509	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spin1	4	0.3321	0.36972	1	7211	1	0.19299	0.55029	0.62615	1	11134	1	0.19299	4	0.59466	0.6044	1	10138	1	0.6065	0.0012198	0.0043794	0.35409	249	3	0.6065	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Arl8b	5	0.33221	0.41036	1	7212	1	-0.10097	0.69148	0.75041	1	12447	1	-0.10097	5	0.74864	0.75001	1	12492	1	-0.20737	0.52577	0.66851	1	11232	2	-0.20737	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930524N10Rik	4	0.33224	0.36981	1	7213	1	-0.027056	0.42863	0.56782	1	9122	1	-0.027056	4	0.37286	0.45272	1	7927	1	0.073768	0.21529	0.34684	1	6976	2	0.073768	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Usp29	5	0.3323	0.4104	1	7214	1	0.07863	0.50714	0.65178	1	10389	2	0.07863	5	0.078089	0.17208	0.999362	3102	2	-0.14073	0.56253	0.68947	1	11586	1	-0.14073	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Kcnq1	5	0.33238	0.41045	1	7215	1	-0.070011	0.35465	0.51649	1	7996	1	-0.070011	5	0.81784	0.81833	1	13856	0	0.08406	0.23804	0.41227	1	7270	1	0.08406	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rbp2	5	0.33242	0.41048	1	7216	1	-0.18371	0.99708	0.99706	1	18305	0	-0.18371	5	0.81795	0.81844	1	13859	0	0.078276	0.30548	0.47061	1	8209	2	0.078276	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cgref1	5	0.33254	0.41056	1	7217	1	-0.076439	0.91669	0.917	1	16187	0	-0.076439	5	0.95222	0.95244	1	16914	0	0.16549	0.21169	0.38961	1	6923	2	0.16549	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gdf5	5	0.33258	0.41059	1	7218	1	-0.12767	0.53462	0.67687	1	10860	1	-0.12767	5	0.09339	0.19981	1	3449	3	-0.27242	0.58387	0.69777	1	11742	1	-0.27242	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pcdhga8	5	0.33286	0.41076	1	7219	1	0.17502	0.081489	0.19169	1	3198	2	0.17502	5	0.35744	0.49525	1	7640	2	-0.18713	0.62598	0.71536	1	12060	1	-0.18713	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Mrgpra1	5	0.33307	0.41088	1	7220	1	0.029467	0.24314	0.42118	1	6383	1	0.029467	5	0.066368	0.15035	0.968094	2809	3	-0.53083	0.87768	0.87815	1	14983	0	-0.53083	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc62	4	0.3331	0.3704	1	7221	1	-0.33931	0.70784	0.72302	1	12633	1	-0.33931	4	0.82795	0.82797	1	14069	0	-0.072557	0.82112	0.82115	1	14037	0	-0.072557	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Lrrc8a	5	0.33311	0.41091	1	7222	1	0.19889	0.85935	0.8602	1	14920	1	0.19889	5	0.10281	0.21668	1	3660	2	0.24932	0.071113	0.1728	0.941509	3349	3	0.24932	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Prkg1	5	0.33323	0.41098	1	7223	1	0.29642	0.17621	0.33927	1	5153	3	0.29642	5	0.88383	0.88431	1	15198	0	0.18295	0.054419	0.14468	0.912747	2888	2	0.18295	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Hoxd13	5	0.33339	0.41108	1	7224	1	0.16569	0.128	0.2659	1	4168	2	0.16569	5	0.2699	0.40052	1	6218	1	0.5942	0.0012273	0.0054898	0.391991	252	4	0.5942	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tnfaip1	5	0.33355	0.41119	1	7225	1	-0.28621	0.91908	0.91941	1	16242	0	-0.28621	5	0.14133	0.26277	1	4279	2	-0.19537	0.83923	0.84182	1	14338	1	-0.19537	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r87	3	0.33387	0.34393	1	7226	1	-0.45226	0.6671	0.66919	1	12194	1	-0.45226	3	0.63301	0.63339	1	10628	0	-0.11455	0.66928	0.6705	1	12409	1	-0.11455	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pkd1	5	0.33388	0.41138	1	7227	1	0.12398	0.33185	0.49687	1	7624	2	0.12398	5	0.40639	0.53183	1	8285	1	0.20135	0.13874	0.28177	0.993879	5146	3	0.20135	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Hace1	5	0.334	0.41146	1	7228	1	0.22322	0.29989	0.46947	1	7159	2	0.22322	5	0.43316	0.54446	1	8527	1	0.31482	0.074597	0.17865	0.945713	3442	3	0.31482	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Chchd1	5	0.33404	0.41148	1	7229	1	0.54601	0.10801	0.23456	1	3739	2	0.54601	5	0.13711	0.2582	1	4221	2	-0.25509	0.72465	0.76374	1	12932	1	-0.25509	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Neurod2	5	0.33428	0.41164	1	7230	1	-0.14869	0.98627	0.98635	1	17985	0	-0.14869	5	0.1694	0.2929	1	4658	2	0.10484	0.13919	0.28247	0.993879	5165	2	0.10484	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Apitd1	5	0.33432	0.41166	1	7231	1	0.57264	0.035639	0.10472	0.836601	2256	3	0.57264	5	0.42052	0.53845	1	8422	1	0.052719	0.057702	0.15031	0.918034	2986	2	0.052719	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
