id	tvsc.num	tvsc.neg.score	tvsc.neg.p.value	tvsc.neg.fdr	tvsc.neg.rank	tvsc.neg.goodsgrna	tvsc.neg.lfc	tvsc.pos.score	tvsc.pos.p.value	tvsc.pos.fdr	tvsc.pos.rank	tvsc.pos.goodsgrna	tvsc.pos.lfc	tvsp.num	tvsp.neg.score	tvsp.neg.p.value	tvsp.neg.fdr	tvsp.neg.rank	tvsp.neg.goodsgrna	tvsp.neg.lfc	tvsp.pos.score	tvsp.pos.p.value	tvsp.pos.fdr	tvsp.pos.rank	tvsp.pos.goodsgrna	tvsp.pos.lfc	tvsc.enriched	tvsc.depleted	tvsp.enriched	tvsp.depleted	sig.enriched	sig.depleted	sig
Nrsn2	5	0.60916	0.73505	1	13025	1	-0.115	0.88515	0.88563	0.999998	16023	0	-0.115	5	0.53597	0.68741	1	11205	1	-0.23385	0.86946	0.86993	1	15153	1	-0.23385	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dtx2	5	0.60921	0.73507	1	13026	1	-0.066298	0.30097	0.46497	0.999998	8231	2	-0.066298	5	0.52842	0.6816	1	11075	1	0.47351	0.12451	0.26094	0.964413	4940	3	0.47351	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r11	4	0.60925	0.67436	1	13027	1	-0.069357	0.18309	0.31083	0.999998	6206	1	-0.069357	4	0.24516	0.40512	1	6681	2	-0.24743	0.45172	0.5809	1	10595	1	-0.24743	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zfp94	5	0.60945	0.73516	1	13028	1	0.12585	0.32918	0.48978	0.999998	8692	1	0.12585	5	0.93324	0.9335	1	16664	0	-0.12103	0.4559	0.60634	1	10657	1	-0.12103	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Kcnu1	5	0.60982	0.73529	1	13029	1	-0.064987	0.73799	0.76962	0.999998	13838	1	-0.064987	5	0.92062	0.92097	1	16391	0	0.087618	0.88946	0.88994	1	15526	0	0.087618	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Entpd5	5	0.60993	0.73533	1	13030	1	0.12361	0.88943	0.88991	0.999998	16096	0	0.12361	5	0.16738	0.3363	1	5101	2	-0.22057	0.34805	0.51224	1	9130	2	-0.22057	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pygl	5	0.61006	0.73538	1	13031	1	0.23514	0.78777	0.80158	0.999998	14444	1	0.23514	5	0.71624	0.80265	1	13516	1	0.1969	0.53571	0.67801	1	11806	2	0.1969	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Safb	5	0.61011	0.7354	1	13032	1	0.23312	0.32147	0.48286	0.999998	8561	2	0.23312	5	0.47901	0.64368	1	10329	2	0.18764	0.43872	0.59118	1	10417	2	0.18764	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Prm3	4	0.61012	0.67484	1	13033	1	0.80599	0.029294	0.076892	0.920827	1700	3	0.80599	4	0.44078	0.59039	1	9723	1	0.088114	0.041713	0.10348	0.891735	2429	2	0.088114	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Prkab2	5	0.61016	0.73541	1	13034	1	0.80275	0.018525	0.059115	0.897162	1184	4	0.80275	5	0.71143	0.80088	1	13484	1	0.091638	0.0087583	0.031679	0.818419	708	2	0.091638	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Kctd21	5	0.61027	0.73544	1	13035	1	0.2605	0.021204	0.066462	0.911218	1303	3	0.2605	5	0.73811	0.81095	1	13716	1	0.67611	0.024105	0.074556	0.877617	1545	3	0.67611	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cks1b	5	0.61038	0.73547	1	13036	1	0.93016	0.0061137	0.023389	0.754582	557	3	0.93016	5	0.13944	0.29719	1	4527	3	-0.33765	0.45316	0.60391	1	10613	2	-0.33765	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ly6a	5	0.61053	0.73554	1	13037	1	0.35705	0.20445	0.38044	0.999998	6750	3	0.35705	5	0.91353	0.91396	1	16224	1	0.48207	0.027618	0.083976	0.888536	1709	4	0.48207	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nfu1	5	0.61069	0.73559	1	13038	1	-0.41998	0.98719	0.98722	0.999998	18094	0	-0.41998	5	0.013224	0.048143	0.564095	1526	4	-1.3555	0.98367	0.98377	1	17396	0	-1.3555	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dand5	5	0.61085	0.73564	1	13039	1	0.39831	0.16602	0.32343	0.999998	5738	3	0.39831	5	0.80258	0.83944	1	14404	1	-0.049481	0.12446	0.26086	0.964393	4939	2	-0.049481	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Taf6	5	0.61093	0.73567	1	13040	1	-0.036169	0.63506	0.71688	0.999998	12802	1	-0.036169	5	0.0077455	0.031293	0.437059	1285	2	-0.26916	0.94445	0.94469	1	16554	0	-0.26916	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700057G04Rik	4	0.61116	0.6754	1	13041	1	-0.16945	0.8727	0.87275	0.999998	15751	0	-0.16945	4	0.62096	0.70543	1	12505	1	0.30019	0.25451	0.39145	0.993338	7803	2	0.30019	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Trp53rk	5	0.61119	0.73577	1	13042	1	0.13575	0.14847	0.29652	0.999998	5253	2	0.13575	5	0.00617	0.025436	0.376671	1214	4	-0.91041	0.90665	0.90702	1	15842	0	-0.91041	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Daxx	5	0.61125	0.73579	1	13043	1	0.68929	0.0028811	0.012427	0.647522	345	4	0.68929	5	0.83575	0.85713	1	14809	1	0.98691	0.0026469	0.011452	0.696769	295	4	0.98691	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dapk1	5	0.61127	0.73581	1	13044	1	-0.093171	0.90072	0.90111	0.999998	16325	0	-0.093171	5	0.7698	0.82419	1	14049	1	-0.057812	0.2455	0.4253	1	7675	2	-0.057812	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sctr	5	0.61133	0.73582	1	13045	1	0.035513	0.90335	0.90373	0.999998	16386	0	0.035513	5	0.78308	0.8302	1	14187	1	0.07157	0.49564	0.64165	1	11203	1	0.07157	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Itpripl1	4	0.61144	0.67555	1	13046	1	0.44814	0.16101	0.2868	0.999998	5606	2	0.44814	4	0.96453	0.96464	1	17414	0	0.27625	0.35322	0.49554	1	9205	2	0.27625	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Fmo6	5	0.61164	0.73594	1	13047	1	0.075465	0.27821	0.44502	0.999998	7897	2	0.075465	5	0.96294	0.96313	1	17382	0	-0.043411	0.15591	0.30935	0.981206	5741	2	-0.043411	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Fbxw13	5	0.61177	0.736	1	13048	1	0.053732	0.30699	0.4702	0.999998	8336	2	0.053732	5	0.58054	0.72264	1	11884	2	-0.090285	0.18825	0.35716	0.98809	6526	2	-0.090285	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ripk2	5	0.61188	0.73604	1	13049	1	0.62852	0.069914	0.16999	0.984572	3122	2	0.62852	5	0.60358	0.74127	1	12220	2	0.32546	0.059635	0.15637	0.911538	3113	3	0.32546	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Hadh	5	0.61198	0.73609	1	13050	1	-0.12471	0.33903	0.49846	0.999998	8841	1	-0.12471	5	0.22876	0.41851	1	6329	3	-0.34416	0.83044	0.83645	1	14549	1	-0.34416	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pgs1	5	0.61206	0.73611	1	13051	1	0.99979	0.010863	0.037263	0.838475	799	4	0.99979	5	0.0086	0.034498	0.458859	1347	4	-0.75584	0.94593	0.94618	1	16587	0	-0.75584	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pex16	5	0.61225	0.73618	1	13052	1	0.49835	0.14089	0.28477	0.999998	5050	3	0.49835	5	0.97966	0.97979	1	17843	0	0.86427	0.006692	0.025671	0.785099	594	3	0.86427	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rac1	5	0.6123	0.7362	1	13053	1	0.28597	0.73409	0.76733	0.999998	13788	1	0.28597	5	0.00010589	0.00048183	0.02367	374	4	-1.614	0.94021	0.94044	1	16460	0	-1.614	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccdc178	5	0.61254	0.73628	1	13054	1	0.21784	0.68501	0.74074	0.999998	13265	1	0.21784	5	0.37079	0.56355	1	8744	2	0.10379	0.38018	0.53998	1	9589	2	0.10379	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Hist1h4d	2	0.6127	0.6126	1	13055	0	-0.23836	0.75057	0.75022	0.999998	13982	0	-0.23836	2	6.4786e-05	0.0001169	0.009657	317	2	-2.6652	0.99994	0.99994	1	18231	0	-2.6652	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Hspa1b	2	0.61272	0.61262	1	13056	0	0.045125	0.48472	0.48721	0.999998	11223	1	0.045125	2	0.81071	0.81014	1	14490	0	0.1334	0.57605	0.57608	1	12240	0	0.1334	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gca	5	0.61351	0.73663	1	13057	1	0.45939	0.020204	0.063719	0.908542	1264	3	0.45939	5	0.91711	0.91743	1	16303	1	0.56053	0.022712	0.070849	0.874519	1472	3	0.56053	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700018F24Rik	5	0.61362	0.73667	1	13058	1	0.16054	0.1937	0.36466	0.999998	6486	2	0.16054	5	0.88619	0.89055	1	15638	1	0.38515	0.11163	0.24084	0.957818	4581	3	0.38515	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm4871	5	0.61362	0.73667	1	13059	1	0.16054	0.1937	0.36466	0.999998	6485	2	0.16054	5	0.88619	0.89055	1	15637	1	0.38515	0.11163	0.24084	0.957818	4580	3	0.38515	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gnb1	5	0.61369	0.7367	1	13060	1	0.91069	0.018454	0.058912	0.897162	1179	4	0.91069	5	0.21784	0.40402	1	6119	2	-0.049435	0.81666	0.82618	1	14363	1	-0.049435	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zfp947	2	0.6139	0.61375	1	13061	0	-0.20908	0.69288	0.69249	0.999998	13345	0	-0.20908	2	0.10803	0.18232	1	3872	2	-0.89496	0.89197	0.89175	1	15577	0	-0.89496	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pirb	4	0.61396	0.67689	1	13062	1	0.63499	0.072765	0.16358	0.984572	3204	2	0.63499	4	0.27814	0.43631	1	7366	2	-0.18066	0.19058	0.32408	0.984707	6593	1	-0.18066	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pigz	5	0.61398	0.73681	1	13063	1	-0.19373	0.74785	0.77556	0.999998	13948	1	-0.19373	5	0.24872	0.44463	1	6762	1	0.35358	0.16189	0.31833	0.984707	5876	3	0.35358	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dnah1	5	0.614	0.73681	1	13064	1	-0.041479	0.34696	0.50552	0.999998	8967	2	-0.041479	5	0.11131	0.25682	1	3944	3	-0.59838	0.53758	0.67976	1	11837	1	-0.59838	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Prepl	5	0.61419	0.73688	1	13065	1	0.49938	0.13965	0.28282	0.999998	5024	3	0.49938	5	0.46734	0.63485	1	10163	2	0.52018	0.10004	0.22251	0.953343	4266	3	0.52018	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BC026590	5	0.61471	0.73707	1	13066	1	0.1812	0.49033	0.63534	0.999998	11311	1	0.1812	5	0.73318	0.80903	1	13669	1	0.27236	0.19419	0.3658	0.990852	6681	3	0.27236	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zfp820	3	0.61473	0.63084	1	13067	1	0.15814	0.62599	0.63159	0.999998	12722	1	0.15814	3	0.64652	0.66615	1	12955	1	-0.20193	0.25947	0.38652	0.992447	7881	1	-0.20193	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zfp553	5	0.61479	0.73709	1	13068	1	-0.0072458	0.51795	0.66103	0.999998	11757	1	-0.0072458	5	0.63447	0.76642	1	12749	2	-0.21975	0.44827	0.59958	1	10558	2	-0.21975	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dcpp2	2	0.61483	0.61466	1	13069	0	-0.2285	0.7963	0.79572	0.999998	14569	0	-0.2285	2	0.68898	0.68869	1	13309	0	0.041033	0.57132	0.57139	1	12208	0	0.041033	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sult1c2	5	0.61492	0.73714	1	13070	1	0.13167	0.087776	0.19976	0.997795	3631	2	0.13167	5	0.93647	0.93676	1	16740	0	0.17387	0.88357	0.88405	1	15425	0	0.17387	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Psen1	5	0.61495	0.73715	1	13071	1	-0.00073994	0.87136	0.87175	0.999998	15723	0	-0.00073994	5	0.88979	0.89334	1	15706	1	0.26835	0.21017	0.38882	0.992462	7078	3	0.26835	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gabra4	5	0.615	0.73717	1	13072	1	0.85436	0.043045	0.12336	0.953226	2336	3	0.85436	5	0.43138	0.60806	1	9590	1	0.29908	0.80324	0.81645	1	14209	1	0.29908	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dnajc8	5	0.61531	0.73728	1	13073	1	0.38945	0.12035	0.25242	0.999998	4513	3	0.38945	5	0.2221	0.40965	1	6199	2	0.36415	0.18897	0.35821	0.98809	6544	3	0.36415	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm4858	5	0.61552	0.73736	1	13074	1	0.024174	0.098	0.21656	0.999346	3926	1	0.024174	5	0.64418	0.77441	1	12918	1	0.41862	0.11667	0.24878	0.959569	4740	3	0.41862	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Paqr3	5	0.61578	0.73745	1	13075	1	-0.0032999	0.67559	0.73596	0.999998	13160	1	-0.0032999	5	0.29942	0.5091	1	7789	3	-0.5532	0.93168	0.93199	1	16299	0	-0.5532	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snrnp25	4	0.61584	0.67787	1	13076	1	1.3324	0.016387	0.049382	0.880832	1080	3	1.3324	4	0.010641	0.035421	0.464758	1441	4	-1.1594	0.98936	0.98936	1	17558	0	-1.1594	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gfra1	5	0.61589	0.73748	1	13077	1	0.23371	0.14465	0.29064	0.999998	5149	2	0.23371	5	0.79888	0.83762	1	14370	1	0.65025	0.037631	0.10985	0.891735	2204	3	0.65025	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pde1c	5	0.61602	0.73753	1	13078	1	0.24872	0.44186	0.59096	0.999998	10540	1	0.24872	5	0.58265	0.72436	1	11917	2	-0.089693	0.89768	0.89809	1	15675	0	-0.089693	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ndufa13	4	0.61626	0.67812	1	13079	1	1.3532	0.0060792	0.020901	0.742659	556	3	1.3532	4	0.15584	0.31066	1	4840	2	-0.043902	0.30793	0.44775	1	8560	2	-0.043902	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccnjl	5	0.61636	0.73766	1	13080	1	-0.023682	0.55941	0.68524	0.999998	12207	1	-0.023682	5	0.78314	0.83023	1	14190	1	0.46463	0.094424	0.21339	0.949148	4099	3	0.46463	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Igf2r	5	0.61688	0.73786	1	13081	1	0.29157	0.20568	0.382	0.999998	6778	2	0.29157	5	0.99616	0.99613	1	18295	0	0.68643	0.003842	0.016236	0.713852	409	5	0.68643	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zwilch	5	0.61696	0.73788	1	13082	1	0.69099	0.083075	0.19199	0.993207	3497	3	0.69099	5	0.03295	0.099884	0.851309	2118	3	-1.0087	0.35637	0.5193	1	9249	1	-1.0087	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rhoc	5	0.61727	0.73798	1	13083	1	0.39273	0.19688	0.36938	0.999998	6568	3	0.39273	5	0.37688	0.56802	1	8828	1	0.27378	0.3045	0.47507	1	8515	2	0.27378	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700016K19Rik	5	0.61729	0.73799	1	13084	1	0.19333	0.22985	0.4028	0.999998	7180	1	0.19333	5	0.58638	0.72736	1	11974	2	0.079586	0.79851	0.81321	1	14149	1	0.079586	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Hoxc12	5	0.61748	0.73807	1	13085	1	-0.042072	0.042326	0.1216	0.95119	2302	2	-0.042072	5	0.55154	0.69965	1	11441	1	0.3221	0.024198	0.07482	0.877925	1551	3	0.3221	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zkscan3	5	0.61755	0.73809	1	13086	1	-0.32135	0.11354	0.24164	0.999998	4342	2	-0.32135	5	0.52487	0.6788	1	11034	2	-0.24413	0.20097	0.37566	0.992307	6842	2	-0.24413	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dkk1	5	0.61771	0.73815	1	13087	1	0.074279	0.41068	0.56281	0.999998	10020	2	0.074279	5	0.82213	0.84959	1	14639	1	0.21909	0.39809	0.55564	1	9857	2	0.21909	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cdan1	5	0.61774	0.73816	1	13088	1	-0.16624	0.66147	0.72907	0.999998	13033	1	-0.16624	5	0.017333	0.059377	0.641294	1665	4	-1.1042	0.93756	0.93779	1	16409	0	-1.1042	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rab1	5	0.61797	0.73824	1	13089	1	0.54452	0.033431	0.098974	0.939756	1899	4	0.54452	5	0.23228	0.42311	1	6406	2	-0.27293	0.52898	0.6719	1	11678	1	-0.27293	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
